"id","bdate","ddate","lifespan","data","name","seats"
"A010898",1548,1614,66,"ddm","湯氏",NA
"A010899",714,780,66,"ddm","辯秀",NA
"A010903",929,997,68,"ddm","道齊",NA
"A010909",711,769,58,"ddm","嚴峻",NA
"A010914",1875,1958,83,"ddm","周善培",NA
"A010916",927,988,61,"ddm","義通",NA
"A010920",912,986,74,"ddm","志逢",NA
"A010934",645,720,75,"ddm","褚无量",NA
"A010940",1501,1582,81,"ddm","真澧",NA
"A010950",1879,1965,86,"ddm","李根源",NA
"A010955",1864,1924,60,"ddm","了餘",NA
"A010956",1861,1929,68,"ddm","何廉臣",NA
"A010957",731,792,61,"ddm","李紓",NA
"A010958",1805,1860,55,"ddm","朱緒曾",NA
"A010960",726,777,51,"ddm","獨孤及",NA
"A010964",1650,1716,66,"ddm","繆燧",NA
"A010967",1692,1752,60,"ddm","厲鶚",NA
"A010968",247,300,53,"ddm","潘岳",NA
"A010970",715,779,64,"ddm","張繼  ",NA
"A010975",732,803,71,"ddm","陸羽",NA
"A010976",708,775,67,"ddm","齊翰",NA
"A010979",724,777,53,"ddm","朗然",NA
"A010991",691,779,88,"ddm","大義",NA
"A010998",665,764,99,"ddm","袁晁",NA
"A011005",1601,1687,86,"ddm","阿王老藏",NA
"A011010",672,771,99,"ddm","韋元甫",NA
"A011019",1632,1684,52,"ddm","老藏丹貝",NA
"A011024",1827,1899,72,"ddm","敏曦",NA
"A011029",1617,1682,65,"ddm","羅桑嘉措",NA
"A011033",1695,1767,72,"ddm","愛新覺羅允祿",NA
"A011036",1738,1780,42,"ddm","羅桑華丹益希",NA
"A011049",571,649,78,"ddm","李靖",NA
"A011057",1593,1667,74,"ddm","行幟",NA
"A011069",746,816,70,"ddm","靈澈",NA
"A011071",740,823,83,"ddm","道標",NA
"A011073",766,857,91,"ddm","省躬",NA
"A011078",717,791,74,"ddm","神皓",NA
"A011079",1054,1130,76,"ddm","蘊齊",NA
"A011084",1525,1582,57,"ddm","張居正",NA
"A011087",690,789,99,"ddm","劉太真",NA
"A011104",1055,1108,53,"ddm","擇卿",NA
"A011109",813,871,58,"ddm","增忍",NA
"A011113",1703,1768,65,"ddm","齊召南",NA
"A011122",721,820,99,"ddm","真乘",NA
"A011124",740,807,67,"ddm","李錡",NA
"A011125",1764,1843,79,"ddm","嚴杰",NA
"A011126",747,821,74,"ddm","薛戎",NA
"A011130",1055,1126,71,"ddm","若愚",NA
"A011136",746,829,83,"ddm","李益",NA
"A011138",744,820,76,"ddm","韓臯",NA
"A011139",1845,1922,77,"ddm","楊晨",NA
"A011140",734,800,66,"ddm","呂渭",NA
"A011141",742,800,58,"ddm","盧群",NA
"A011145",706,805,99,"ddm","賈全",NA
"A011146",840,905,65,"ddm","裴樞",NA
"A011147",774,829,55,"ddm","盧元輔",NA
"A011155",1058,1111,53,"ddm","報恩",NA
"A011163",1189,1243,54,"ddm","耶律楚材",NA
"A011166",1059,1112,53,"ddm","處嚴",NA
"A011170",1720,1796,76,"ddm","孫士毅",NA
"A011172",1069,1109,40,"ddm","王直方",NA
"A011177",766,837,71,"ddm","令狐楚",NA
"A011180",170,243,73,"ddm","闞澤",NA
"A011184",523,588,65,"ddm","李士謙",NA
"A011185",164,244,80,"ddm","葛玄",NA
"A011186",586,617,31,"ddm","王通",NA
"A011197",944,1011,67,"ddm","呂蒙正",NA
"A011213",1062,1125,63,"ddm","諒元",NA
"A011218",647,735,88,"ddm","司馬承禎",NA
"A011238",1060,1111,51,"ddm","鄒浩",NA
"A011240",724,779,55,"ddm","辯才",NA
"A011250",391,452,61,"ddm","竺惠慶",NA
"A011252",1020,1098,78,"ddm","善戒",NA
"A011283",666,765,99,"ddm","僕固懷恩",NA
"A011285",729,783,54,"ddm","常袞",NA
"A011289",1065,1129,64,"ddm","如璧",NA
"A011293",704,803,99,"ddm","道澄",NA
"A011302",1565,1628,63,"ddm","顧起元",NA
"A011303",628,710,82,"ddm","僧伽",NA
"A011316",740,816,76,"ddm","上弘",NA
"A011324",744,817,73,"ddm","神湊",NA
"A011333",750,832,82,"ddm","慧琳",NA
"A011345",1549,1605,56,"ddm","唐文獻",NA
"A011347",455,532,77,"ddm","庾詵",NA
"A011348",1019,1086,67,"ddm","司馬光",NA
"A011364",1071,1129,58,"ddm","齊玉",NA
"A011371",1073,1129,56,"ddm","禾山慧方",NA
"A011406",365,429,64,"ddm","毛德祖",NA
"A011426",1321,1367,46,"ddm","張士誠",NA
"A011429",1515,1588,73,"ddm","羅汝芳",NA
"A011432",1077,1151,74,"ddm","居慧",NA
"A011460",663,762,99,"ddm","無漏",NA
"A011507",1049,1134,85,"ddm","李伯時",NA
"A011523",864,941,77,"ddm","道舟",NA
"A011543",801,874,73,"ddm","常達",NA
"A011560",1533,1591,58,"ddm","勉菴如幻",NA
"A011570",753,841,88,"ddm","法相",NA
"A011607",760,842,82,"ddm","文舉",NA
"A011625",1534,1614,80,"ddm","王錫爵",NA
"A011632",805,882,77,"ddm","允文",NA
"A011638",835,908,73,"ddm","慧則",NA
"A011646",822,920,98,"ddm","彥偁",NA
"A011649",847,925,78,"ddm","從禮",NA
"A011650",492,538,46,"ddm","慧集",NA
"A011659",847,924,77,"ddm","貞峻",NA
"A011666",1564,1635,71,"ddm","吳應賓",NA
"A011669",670,749,79,"ddm","吳兢",NA
"A011670",632,712,80,"ddm","萬回",NA
"A011672",1618,1683,65,"ddm","施閏章",NA
"A011673",889,959,70,"ddm","澄楚",NA
"A011680",1619,1694,75,"ddm","吳綺",NA
"A011682",653,684,31,"ddm","李賢",NA
"A011683",889,955,66,"ddm","道丕",NA
"A011684",1035,1109,74,"ddm","善本",NA
"A011687",656,714,58,"ddm","沈佺期",NA
"A011689",656,713,57,"ddm","宋之問",NA
"A011691",1655,1745,90,"ddm","繹堂",NA
"A011692",1303,1371,68,"ddm","顯示",NA
"A011693",1555,1617,62,"ddm","志若",NA
"A011694",1226,1289,63,"ddm","謝枋得",NA
"A011704",1645,1714,69,"ddm","王鴻緒",NA
"A011713",1655,1734,79,"ddm","衍義",NA
"A011725",998,1083,85,"ddm","慧才",NA
"A011726",1599,1659,60,"ddm","洪上",NA
"A011732",1613,1672,59,"ddm","行敬",NA
"A011738",1585,1637,52,"ddm","智誾",NA
"A011742",519,618,99,"ddm","薛舉",NA
"A011747",1196,1244,48,"ddm","廣恩",NA
"A011748",606,665,59,"ddm","呂才",NA
"A011750",1320,1363,43,"ddm","陳友諒",NA
"A011756",689,751,62,"ddm","神悟",NA
"A011764",707,758,51,"ddm","蕭穎士",NA
"A011770",1770,1832,62,"ddm","范元禮",NA
"A011774",713,777,64,"ddm","元崇",NA
"A011779",1551,1602,51,"ddm","胡應麟",NA
"A011783",1826,1895,69,"ddm","一心",NA
"A011787",1232,1297,65,"ddm","劉辰翁",NA
"A011796",1721,1792,71,"ddm","錢氏",NA
"A011797",1766,1848,82,"ddm","昌茂",NA
"A011798",1820,1848,28,"ddm","錢蘭貞",NA
"A011802",670,769,99,"ddm","雄俊",NA
"A011803",796,895,99,"ddm","惟恭",NA
"A011804",737,795,58,"ddm","自覺",NA
"A011809",643,742,99,"ddm","懷玉",NA
"A011810",606,685,79,"ddm","惟岸",NA
"A011828",702,791,89,"ddm","蕭昕",NA
"A011829",742,798,56,"ddm","樊澤",NA
"A011839",1744,1791,47,"ddm","馬榮祖",NA
"A011844",1780,1847,67,"ddm","沈悟通",NA
"A011847",1628,1678,50,"ddm","淨極",NA
"A011852",542,642,100,"ddm","僧衒",NA
"A011856",281,356,75,"ddm","蔡謨",NA
"A011872",347,418,71,"ddm","曇恒",NA
"A011875",365,435,70,"ddm","道昞",NA
"A011898",1831,1915,84,"ddm","機溥",NA
"A011907",1738,1819,81,"ddm","汝季婉",NA
"A011909",679,778,99,"ddm","吳筠",NA
"A011920",-313,-238,75,"ddm","荀子",NA
"A011921",765,835,70,"ddm","溫造",NA
"A011933",693,786,93,"ddm","李叔明",NA
"A011935",706,805,99,"ddm","令狐峘",NA
"A011938",1591,1652,61,"ddm","鄭二陽",NA
"A011940",1599,1645,46,"ddm","左良玉",NA
"A011942",1587,1670,83,"ddm","柳敬亭",NA
"A011947",-171,-130,41,"ddm","劉德",NA
"A011951",1613,1673,60,"ddm","雲腹道智",NA
"A011955",782,881,99,"ddm","崔沆",NA
"A011960",852,930,78,"ddm","馬殷",NA
"A011963",1571,1640,69,"ddm","陶奭齡",NA
"A011969",1605,1673,68,"ddm","照衣",NA
"A011976",1600,1679,79,"ddm","蘇崐生",NA
"A011979",862,961,99,"ddm","李濤",NA
"A011980",904,971,67,"ddm","陶穀",NA
"A011981",1586,1637,51,"ddm","譚元春",NA
"A011983",1517,1570,53,"ddm","本帖",NA
"A011996",1546,1609,63,"ddm","儒全",NA
"A012024",1620,1664,44,"ddm","張煌言",NA
"A012025",1649,1720,71,"ddm","藍理",NA
"A012032",704,803,99,"ddm","代病",NA
"A012035",1492,1563,71,"ddm","性玄",NA
"A012040",1594,1657,63,"ddm","通微",NA
"A012051",1604,1670,66,"ddm","行海",NA
"A012052",1593,1667,74,"ddm","通賢",NA
"A012053",1596,1652,56,"ddm","通奇",NA
"A012054",1599,1665,66,"ddm","明盂",NA
"A012059",1596,1670,74,"ddm","道源",NA
"A012062",502,557,55,"ddm","獨孤信",NA
"A012066",1647,1708,61,"ddm","木垚",NA
"A012067",463,562,99,"ddm","婁昭君",NA
"A012087",1612,1660,48,"ddm","圅可",NA
"A012088",613,712,99,"ddm","武攸暨",NA
"A012102",855,904,49,"ddm","臺濛",NA
"A012118",638,705,67,"ddm","崔玄暐",NA
"A012119",666,710,44,"ddm","韋庶人",NA
"A012120",665,713,48,"ddm","李令月",NA
"A012121",697,740,43,"ddm","金城公主",NA
"A012122",673,722,49,"ddm","崔日用",NA
"A012125",614,713,99,"ddm","岑羲",NA
"A012126",646,679,33,"ddm","明崇儼",NA
"A012130",685,710,25,"ddm","李裹兒",NA
"A012146",706,805,99,"ddm","道鑒",NA
"A012164",445,456,11,"ddm","劉休業",NA
"A012168",554,582,28,"ddm","陳叔陵",NA
"A012183",606,685,79,"ddm","釋岸",NA
"A012193",1515,1589,74,"ddm","真語",NA
"A012194",1637,1705,68,"ddm","萬言",NA
"A012199",1634,1711,77,"ddm","王士禎",NA
"A012216",1864,1933,69,"ddm","周慶雲",NA
"A012228",1827,1891,64,"ddm","李桓",NA
"A012267",1840,1897,57,"ddm","化聞",NA
"A012274",-281,-247,34,"ddm","嬴異人",NA
"A012279",-292,-235,57,"ddm","呂不韋",NA
"A012281",1667,1721,54,"ddm","施世驃",NA
"A012282",1621,1696,75,"ddm","施琅",NA
"A012285",730,805,75,"ddm","賈耽",NA
"A012289",221,278,57,"ddm","羊祜",NA
"A012296",644,716,72,"ddm","嵩嶽元珪",NA
"A012309",631,730,99,"ddm","惠符",NA
"A012318",1583,1655,72,"ddm","圓彩",NA
"A012324",1593,1673,80,"ddm","普荷",NA
"A012326",627,712,85,"ddm","唐璿",NA
"A012331",625,724,99,"ddm","丁",NA
"A012342",684,783,99,"ddm","牛雲光",NA
"A012343",716,787,71,"ddm","張延賞",NA
"A012367",697,796,99,"ddm","阿足",NA
"A012370",658,757,99,"ddm","韋述",NA
"A012392",1614,1678,64,"ddm","錢光繡",NA
"A012422",949,1014,65,"ddm","錢惟治",NA
"A012426",961,1023,62,"ddm","寇準",NA
"A012436",705,768,63,"ddm","崔圓",NA
"A012440",1727,1814,87,"ddm","趙翼",NA
"A012464",962,1034,72,"ddm","寂照",NA
"A012486",-130,-51,79,"ddm","黃霸",NA
"A012487",1695,1764,69,"ddm","貫一聖通",NA
"A012492",761,860,99,"ddm","普化",NA
"A012494",1604,1690,86,"ddm","普行",NA
"A012506",682,767,85,"ddm","玄宗",NA
"A012516",705,790,85,"ddm","釋圓震",NA
"A012522",1645,1703,58,"ddm","高士奇",NA
"A012538",1516,1555,39,"ddm","楊繼盛",NA
"A012551",1592,1621,29,"ddm","段高選",NA
"A012559",1087,1154,67,"ddm","道琛",NA
"A012601",1859,1919,60,"ddm","馮國璋",NA
"A012606",742,817,75,"ddm","神暄",NA
"A012607",1855,1939,84,"ddm","徐世昌",NA
"A012612",762,823,61,"ddm","王仲舒",NA
"A012616",752,820,68,"ddm","道行",NA
"A012617",1015,1090,75,"ddm","希最",NA
"A012618",1612,1642,30,"ddm","朱由樻",NA
"A012621",1628,1706,78,"ddm","趙吉士",NA
"A012622",697,784,87,"ddm","懷空",NA
"A012632",1119,1179,60,"ddm","慧詢",NA
"A012636",748,823,75,"ddm","李源",NA
"A012638",1090,1167,77,"ddm","道因",NA
"A012670",1658,1712,54,"ddm","曹寅",NA
"A012674",751,836,85,"ddm","鑑空",NA
"A012684",1685,1763,78,"ddm","愛新覺羅胤祹",NA
"A012689",1688,1738,50,"ddm","李衞",NA
"A012690",1599,1659,60,"ddm","寂定",NA
"A012728",1665,1736,71,"ddm","朱軾",NA
"A012730",1687,1762,75,"ddm","夢蘭",NA
"A012732",1346,1426,80,"ddm","溥洽",NA
"A012734",1084,1159,75,"ddm","正賢",NA
"A012735",1674,1710,36,"ddm","端靜",NA
"A012736",1677,1732,55,"ddm","愛新覺羅胤祉",NA
"A012747",681,780,99,"ddm","普滿",NA
"A012749",1504,1564,60,"ddm","羅洪先",NA
"A012760",745,844,99,"ddm","釋神鑒",NA
"A012761",1319,1398,79,"ddm","徐一夔",NA
"A012762",1329,1410,81,"ddm","陶宗儀",NA
"A012766",778,865,87,"ddm","柳公權",NA
"A012773",1404,1473,69,"ddm","杜寧",NA
"A012775",1426,1482,56,"ddm","夏壎",NA
"A012776",1381,1437,56,"ddm","鲁穆",NA
"A012778",1408,1473,65,"ddm","范理",NA
"A012781",673,735,62,"ddm","牛雲",NA
"A012783",1455,1537,82,"ddm","夏鍭",NA
"A012784",1521,1584,63,"ddm","王胤東",NA
"A012790",688,767,79,"ddm","純陀",NA
"A012804",1096,1158,62,"ddm","雪峰慧空",NA
"A012808",1097,1183,86,"ddm","慧暉",NA
"A012811",1100,1155,55,"ddm","真際德止",NA
"A012813",1100,1149,49,"ddm","法久",NA
"A012819",833,924,91,"ddm","慧聞",NA
"A012827",1751,1806,55,"ddm","李長庚",NA
"A012831",1870,1923,53,"ddm","簡照南",NA
"A012832",694,785,91,"ddm","寶達",NA
"A012839",1079,1158,79,"ddm","智訥妙空",NA
"A012842",831,930,99,"ddm","全宰",NA
"A012844",967,1028,61,"ddm","林逋",NA
"A012845",1098,1174,76,"ddm","曹勳",NA
"A012847",770,843,73,"ddm","普岸",NA
"A012850",1825,1889,64,"ddm","立山",NA
"A012858",817,916,99,"ddm","契此",NA
"A012862",856,924,68,"ddm","李茂貞",NA
"A012870",1851,1915,64,"ddm","堃寶",NA
"A012891",891,948,57,"ddm","高從誨",NA
"A012893",1115,1182,67,"ddm","惠定",NA
"A012898",-1648,-1549,99,"ddm","伊尹",NA
"A012901",1335,1424,89,"ddm","丁鶴年",NA
"A012917",1115,1169,54,"ddm","印肅",NA
"A012926",1117,1200,83,"ddm","從瑾",NA
"A012935",804,903,99,"ddm","成汭",NA
"A012940",857,956,99,"ddm","王處厚",NA
"A012953",869,960,91,"ddm","師簡",NA
"A012958",869,968,99,"ddm","王羅漢",NA
"A012959",438,499,61,"ddm","杜京產",NA
"A012975",1744,1801,57,"ddm","恆學",NA
"A012976",870,969,99,"ddm","宗合",NA
"A013018",1864,1928,64,"ddm","成多祿",NA
"A013024",900,973,73,"ddm","法圓",NA
"A013027",1127,1204,77,"ddm","善憙",NA
"A013062",911,964,53,"ddm","范質",NA
"A013106",252,334,82,"ddm","魏華存",NA
"A013130",1841,1898,57,"ddm","慧源",NA
"A013131",1136,1209,73,"ddm","元聰",NA
"A013134",1769,1854,85,"ddm","潘世恩",NA
"A013135",1872,1919,47,"ddm","孔令貽",NA
"A013150",1333,1406,73,"ddm","無極",NA
"A013164",1544,1627,83,"ddm","深有",NA
"A013167",611,710,99,"ddm","正壽",NA
"A013169",680,710,30,"ddm","李重福",NA
"A013182",1143,1217,74,"ddm","師觀",NA
"A013229",1858,1927,69,"ddm","康有為",NA
"A013241",1639,1714,75,"ddm","勞之辨",NA
"A013255",1870,1947,77,"ddm","真達",NA
"A013268",1604,1655,51,"ddm","通問",NA
"A013303",1589,1644,55,"ddm","陳良謨",NA
"A013344",985,1051,66,"ddm","夏竦",NA
"A013350",1080,1169,89,"ddm","賀允中",NA
"A013351",527,599,72,"ddm","徐孝克",NA
"A013352",819,896,77,"ddm","元慧",NA
"A013459",1875,1937,62,"ddm","曹亞伯",NA
"A013468",1685,1757,72,"ddm","實徹",NA
"A013472",843,942,99,"ddm","志通",NA
"A013478",1863,1941,78,"ddm","王人文",NA
"A013486",1594,1689,95,"ddm","悟禎",NA
"A013491",1567,1624,57,"ddm","謝肇淛",NA
"A013504",1078,1085,7,"ddm","朱霄外",NA
"A013509",1017,1080,63,"ddm","陳襄",NA
"A013518",911,974,63,"ddm","永安",NA
"A013519",887,955,68,"ddm","普靜",NA
"A013522",912,971,59,"ddm","楊廷璋",NA
"A013524",874,973,99,"ddm","師蘊",NA
"A013525",899,971,72,"ddm","紹巖",NA
"A013528",936,985,49,"ddm","孫承祐",NA
"A013529",895,978,83,"ddm","文輦",NA
"A013530",884,983,99,"ddm","懷德",NA
"A013543",630,671,41,"ddm","城陽公主",NA
"A013561",710,780,70,"ddm","路嗣恭",NA
"A013568",594,659,65,"ddm","長孫無忌",NA
"A013570",250,305,55,"ddm","左思",NA
"A013577",1117,1164,47,"ddm","湯思退",NA
"A013583",998,1061,63,"ddm","宋祁",NA
"A013593",615,714,99,"ddm","張仁愿",NA
"A013597",759,858,99,"ddm","慧普",NA
"A013599",733,832,99,"ddm","靈幽",NA
"A013601",762,861,99,"ddm","遂端",NA
"A013602",820,887,67,"ddm","神智",NA
"A013605",817,916,99,"ddm","從審",NA
"A013608",858,932,74,"ddm","鴻楚",NA
"A013612",834,933,99,"ddm","鴻莒",NA
"A013619",892,934,42,"ddm","王思同",NA
"A013623",899,947,48,"ddm","馬希範",NA
"A013624",895,956,61,"ddm","行瑫",NA
"A013628",894,971,77,"ddm","守真",NA
"A013639",687,735,48,"ddm","光儀",NA
"A013649",718,781,63,"ddm","李寶臣",NA
"A013652",695,714,19,"ddm","李重茂",NA
"A013662",651,734,83,"ddm","玄覽",NA
"A013678",714,784,70,"ddm","道遵",NA
"A013681",697,780,83,"ddm","慧明",NA
"A013685",469,520,51,"ddm","吳均",NA
"A013699",725,786,61,"ddm","惟實",NA
"A013704",782,881,99,"ddm","唐弘夫",NA
"A013706",815,914,99,"ddm","韓遜",NA
"A013714",767,838,71,"ddm","殷侑",NA
"A013717",634,733,99,"ddm","義威",NA
"A013719",1547,1598,51,"ddm","王士性",NA
"A013720",716,780,64,"ddm","劉晏",NA
"A013728",1542,1608,66,"ddm","方沆",NA
"A013739",540,639,99,"ddm","智苑",NA
"A013740",728,827,99,"ddm","幽玄",NA
"A013742",777,835,58,"ddm","沈傳師",NA
"A013744",1887,1946,59,"ddm","馮承鈞",NA
"A013746",844,877,33,"ddm","蒙世隆",NA
"A013747",1496,1574,78,"ddm","周復俊",NA
"A013748",778,861,83,"ddm","文質",NA
"A013764",1527,1608,81,"ddm","駱問禮",NA
"A013770",729,828,99,"ddm","法興",NA
"A013772",789,887,98,"ddm","願誠",NA
"A013776",873,956,83,"ddm","智暉",NA
"A013778",873,954,81,"ddm","楊凝式",NA
"A013782",875,945,70,"ddm","遵誨",NA
"A013785",901,973,72,"ddm","繼顒",NA
"A013789",871,946,75,"ddm","師會",NA
"A013791",882,966,84,"ddm","巖俊",NA
"A013796",908,964,56,"ddm","邊歸讜",NA
"A013797",885,958,73,"ddm","智江",NA
"A013800",842,899,57,"ddm","李罕之",NA
"A013801",1162,1237,75,"ddm","慧性",NA
"A013802",928,969,41,"ddm","王著",NA
"A013803",870,969,99,"ddm","從彥",NA
"A013806",-400,-319,81,"ddm","魏惠王",NA
"A013808",901,978,77,"ddm","義莊",NA
"A013809",910,959,49,"ddm","申文炳",NA
"A013811",884,964,80,"ddm","師律",NA
"A013813",1163,1228,65,"ddm","天童如淨",NA
"A013823",1199,1280,81,"ddm","普度",NA
"A013833",1200,1277,77,"ddm","普寧",NA
"A013836",1202,1260,58,"ddm","正韶",NA
"A013839",638,719,81,"ddm","僧達",NA
"A013843",658,730,72,"ddm","張鷟",NA
"A013849",651,714,63,"ddm","韋安石",NA
"A013851",276,324,48,"ddm","郭璞",NA
"A013854",650,749,99,"ddm","釋真",NA
"A013859",1223,1302,79,"ddm","炳同",NA
"A013862",707,806,99,"ddm","陸淳",NA
"A013867",707,778,71,"ddm","道隱",NA
"A013883",703,784,81,"ddm","釋福琳",NA
"A013899",705,784,79,"ddm","皓玉",NA
"A013904",749,818,69,"ddm","袁滋",NA
"A013914",723,811,88,"ddm","法如",NA
"A013920",1684,1729,45,"ddm","空焱",NA
"A013921",1662,1734,72,"ddm","樂道",NA
"A013948",827,926,99,"ddm","沈顏",NA
"A013954",90,126,36,"ddm","尉卑大",NA
"A013961",797,896,99,"ddm","蔣瓌",NA
"A013963",850,903,53,"ddm","吳融",NA
"A013965",790,816,26,"ddm","李賀",NA
"A013967",836,910,74,"ddm","韋莊",NA
"A013974",855,912,57,"ddm","韓建",NA
"A013986",1621,1690,69,"ddm","李仙根",NA
"A014018",348,417,69,"ddm","曇翼",NA
"A014019",357,449,92,"ddm","道矯",NA
"A014021",388,437,49,"ddm","曇典",NA
"A014023",415,433,18,"ddm","何曇遠",NA
"A014026",440,497,57,"ddm","僧景",NA
"A014034",469,523,54,"ddm","僧根",NA
"A014040",494,562,68,"ddm","法懃",NA
"A014053",554,628,74,"ddm","靈琛",NA
"A014057",569,612,43,"ddm","慧斌",NA
"A014059",573,656,83,"ddm","慧了",NA
"A014061",579,640,61,"ddm","安含",NA
"A014063",591,678,87,"ddm","智藏",NA
"A014068",608,668,60,"ddm","道安",NA
"A014069",635,702,67,"ddm","僧朗",NA
"A014070",637,714,77,"ddm","法藏",NA
"A014071",638,689,51,"ddm","法如",NA
"A014072",640,701,61,"ddm","懷惲",NA
"A014073",640,706,66,"ddm","玄際",NA
"A014076",642,725,83,"ddm","僧貞",NA
"A014078",643,720,77,"ddm","法現",NA
"A014079",645,719,74,"ddm","文蕩",NA
"A014084",655,712,57,"ddm","淨業象",NA
"A014085",655,729,74,"ddm","敬節",NA
"A014086",655,743,88,"ddm","大福",NA
"A014088",657,741,84,"ddm","守忠",NA
"A014089",659,734,75,"ddm","惠隱",NA
"A014090",660,723,63,"ddm","景賢",NA
"A014091",659,757,98,"ddm","僧全",NA
"A014092",663,743,80,"ddm","圓濟",NA
"A014093",665,738,73,"ddm","了緣",NA
"A014094",668,716,48,"ddm","嘉運",NA
"A014096",672,763,91,"ddm","僧體",NA
"A014097",673,731,58,"ddm","義琬",NA
"A014098",673,751,78,"ddm","惠真",NA
"A014100",675,746,71,"ddm","淨藏",NA
"A014101",677,757,80,"ddm","思道",NA
"A014102",679,754,75,"ddm","道一",NA
"A014106",683,719,36,"ddm","寶手",NA
"A014107",683,751,68,"ddm","智通",NA
"A014110",688,746,58,"ddm","大慈淨覺",NA
"A014111",689,739,50,"ddm","道光",NA
"A014112",700,770,70,"ddm","同光",NA
"A014113",704,760,56,"ddm","菩提僊那",NA
"A014114",704,763,59,"ddm","曇真",NA
"A014115",704,779,75,"ddm","神行",NA
"A014116",707,771,64,"ddm","智悟仲丘",NA
"A014117",709,792,83,"ddm","普門",NA
"A014118",710,759,49,"ddm","本智了悟",NA
"A014119",712,802,90,"ddm","承遠",NA
"A014121",715,790,75,"ddm","法玩",NA
"A014122",717,798,81,"ddm","乘廣",NA
"A014127",720,781,61,"ddm","契微",NA
"A014128",723,797,74,"ddm","曇玭",NA
"A014129",724,801,77,"ddm","法證",NA
"A014130",726,796,70,"ddm","熙怡",NA
"A014131",726,816,90,"ddm","常儼",NA
"A014132",727,800,73,"ddm","光範",NA
"A014133",728,784,56,"ddm","真堅",NA
"A014134",728,808,80,"ddm","如海",NA
"A014136",729,792,63,"ddm","圓敬",NA
"A014137",731,809,78,"ddm","觀宗",NA
"A014138",733,797,64,"ddm","惠開",NA
"A014139",733,801,68,"ddm","明演",NA
"A014140",736,804,68,"ddm","日晤",NA
"A014143",737,818,81,"ddm","智儼",NA
"A014144",739,792,53,"ddm","泛舟",NA
"A014145",734,794,60,"ddm","𧦬空",NA
"A014146",741,800,59,"ddm","靈識",NA
"A014147",743,818,75,"ddm","憲超",NA
"A014148",746,818,72,"ddm","大義",NA
"A014149",748,812,64,"ddm","惠海",NA
"A014150",749,834,85,"ddm","智如",NA
"A014151",750,822,72,"ddm","齊朗",NA
"A014152",750,824,74,"ddm","如信",NA
